,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Fuel_Efficiency,Engine,Power,Seats,New_Price,Price,Annual_Km_Driven,Age
191,199,Renault Duster 85PS Diesel RxL,Delhi,2014,90000,0,0,First,19.87,1461.0,83.8,5.0,20.48,5.35,8181.82,11
192,200,Mahindra NuvoSport N6,Chennai,2017,29000,0,0,Second,17.45,1493.0,100.0,7.0,10.52,6.5,3625.0,8
193,201,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,0,0,First,24.3,1248.0,88.5,5.0,11.98,9.0,2222.22,9
194,202,Hyundai i20 Asta Option 1.2,Kochi,2016,61012,1,0,First,18.6,1197.0,81.83,5.0,20.48,6.0,6779.11,9
195,203,Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,1,0,First,14.7,1390.0,85.0,5.0,20.48,2.75,5466.19,16
196,204,Tata Indigo eCS GLX,Pune,2010,70500,1,0,First,15.64,1193.0,64.1,5.0,20.48,1.5,4700.0,15
197,205,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103,0,1,First,15.73,1968.0,174.33,5.0,20.48,19.9,6410.3,10
198,206,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000,1,1,First,14.7,1798.0,177.5,5.0,20.48,10.0,6909.09,11
199,207,Toyota Etios Liva GD SP,Delhi,2014,104000,0,0,First,23.59,1364.0,67.06,5.0,20.48,3.0,9454.55,11
200,208,Maruti Swift 1.3 VXi,Kolkata,2010,42001,1,0,First,16.1,1197.0,113.80314403717087,5.0,20.48,2.11,2800.07,15
201,209,Mercedes-Benz B Class B180,Kochi,2014,37245,1,1,First,14.8,1595.0,120.7,5.0,20.48,11.96,3385.91,11
202,210,Honda Amaze S Diesel,Kolkata,2013,45000,0,0,First,27.4,1498.0,98.6,5.0,8.54,3.25,3750.0,12
203,211,Hyundai Verna 1.6 SX,Jaipur,2012,117837,0,0,Second,22.32,1582.0,126.32,5.0,20.48,4.75,9064.38,13
204,212,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,0,0,First,20.46,1461.0,83.8,5.0,20.48,5.95,2727.27,11
205,213,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,1,0,Second,15.29,1591.0,121.3,5.0,20.48,8.15,2705.7,10
206,214,Maruti Wagon R AMT VXI,Mumbai,2016,8500,1,1,First,20.51,998.0,67.0,5.0,20.48,4.22,944.44,9
207,215,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,1,1,First,11.74,1796.0,186.0,5.0,20.48,10.5,2033.33,15
208,216,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,0,1,First,11.8,2967.0,246.7,5.0,20.48,45.0,4307.69,13
209,217,Hyundai i10 Magna 1.1,Pune,2012,44000,1,0,Second,19.81,1086.0,68.05,5.0,20.48,2.9,3384.62,13
210,218,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,1,1,First,14.3,1598.0,103.52,5.0,20.48,8.9,1312.5,8
211,219,Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,1,1,First,14.67,1798.0,177.46,5.0,33.58,26.0,3250.0,8
212,220,Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,1,0,First,17.19,1197.0,81.86,5.0,20.48,8.22,3595.14,7
213,221,Honda Amaze VX i-DTEC,Kolkata,2014,64000,0,0,Second,25.8,1498.0,98.6,5.0,20.48,3.5,5818.18,11
214,222,Maruti Wagon R LXI,Chennai,2004,61000,1,0,Second,18.9,998.0,67.1,5.0,20.48,1.25,2904.76,21
215,223,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,0,0,First,21.03,1461.0,65.0,5.0,9.12,3.7,8916.67,12
216,224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,0,1,First,19.27,2143.0,167.62,5.0,20.48,39.41,4165.86,7
217,225,Maruti Wagon R VXI,Kolkata,2013,32000,1,0,First,22.5,998.0,67.04,5.0,5.29,2.65,2666.67,12
218,226,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,0,0,Second,19.01,1461.0,108.5,5.0,20.48,8.92,4617.3,10
219,228,Mini Cooper Convertible S,Kochi,2017,26327,1,1,First,16.82,1998.0,189.08,4.0,44.28,35.67,3290.88,8
220,229,Ford Figo Diesel,Bangalore,2015,70436,0,0,First,0.0,1498.0,99.0,5.0,20.48,3.6,7043.6,10
221,230,Tata Indica V2 DLS BSII,Jaipur,2007,200000,0,0,Second,17.2,1396.0,53.5,5.0,20.48,0.85,11111.11,18
222,231,Chevrolet Beat LT,Kochi,2016,60813,1,0,Second,18.6,1199.0,76.8,5.0,20.48,3.32,6757.0,9
223,232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,0,0,First,22.07,1199.0,73.9,5.0,20.48,3.6,3461.54,13
224,233,Maruti Swift ZDi,Hyderabad,2016,64000,0,0,First,22.9,1248.0,74.0,5.0,20.48,6.8,7111.11,9
225,234,Ford Figo Diesel EXI,Kolkata,2012,41284,0,0,First,20.0,1399.0,68.05,5.0,20.48,2.5,3175.69,13
226,235,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,0,1,First,11.36,2755.0,171.5,7.0,20.74,19.64,2360.83,6
227,236,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,0,1,Second,11.72,2199.0,194.3,7.0,20.48,7.0,4785.71,14
228,237,Honda City i-VTEC V,Kolkata,2011,32572,1,0,First,17.4,1497.0,117.3,5.0,11.74,3.87,2326.57,14
229,238,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,1,0,First,18.6,1197.0,81.83,5.0,20.48,6.27,2137.14,7
230,239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,0,1,First,19.27,2143.0,167.62,5.0,20.48,18.12,5598.0,10
231,240,Chevrolet Beat Diesel LT,Mumbai,2013,74000,0,0,First,25.44,936.0,57.6,5.0,20.48,2.65,6166.67,12
232,241,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,0,0,First,22.54,1396.0,88.73,5.0,20.48,7.2,5684.7,10
233,242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,0,0,First,12.99,2494.0,100.6,7.0,20.48,14.3,12137.4,10
234,243,Maruti Ertiga VDI,Chennai,2013,52000,0,0,First,20.77,1248.0,88.76,7.0,20.48,6.9,4333.33,12
235,244,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,0,0,First,12.8,2494.0,102.0,7.0,20.48,10.75,10727.27,11
236,246,Honda City i VTEC V,Kochi,2016,33915,1,0,First,17.8,1497.0,117.3,5.0,20.48,8.09,3768.33,9
237,247,BMW X1 sDrive20d,Ahmedabad,2014,82002,0,1,First,17.05,1995.0,184.0,5.0,20.48,18.5,7454.73,11
238,248,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,0,0,First,24.0,1120.0,70.0,5.0,20.48,4.75,4125.0,8
239,249,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,0,0,First,28.09,1248.0,88.5,5.0,20.48,8.45,3777.78,9
240,250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,0,0,First,20.5,1598.0,103.6,5.0,20.48,3.5,4230.77,13
241,251,Hyundai Accent CRDi,Kochi,2006,160538,0,0,First,13.1,1493.0,82.0,5.0,20.48,1.8,8449.37,19
242,252,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,0,0,Second,19.91,1498.0,103.6,5.0,20.48,3.7,5454.55,11
243,253,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,1,0,First,18.7,1199.0,88.7,5.0,20.48,7.17,6196.88,8
244,254,Hyundai i10 Era,Jaipur,2010,83000,1,0,First,19.81,1086.0,68.05,5.0,20.48,1.75,5533.33,15
245,255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,0,1,First,16.38,1995.0,183.0,5.0,20.48,21.99,7335.14,7
246,256,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,0,0,First,13.68,2393.0,147.8,7.0,25.52,18.65,5375.0,8
247,257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,1,0,Third,19.7,796.0,35.0,5.0,20.48,1.85,2500.0,14
248,258,Maruti Swift VXI BSIV,Coimbatore,2017,27872,1,0,Second,20.4,1197.0,81.8,5.0,20.48,5.95,3484.0,8
249,259,Hyundai Grand i10 Magna,Mumbai,2014,16514,1,0,First,18.9,1197.0,82.0,5.0,20.48,3.75,1501.27,11
250,260,Maruti Swift VDI,Pune,2012,120000,0,0,First,22.9,1248.0,74.0,5.0,20.48,3.75,9230.77,13
251,261,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,0,0,First,22.0,1582.0,126.2,5.0,14.07,2.6,8427.94,17
252,263,Hyundai i20 1.2 Sportz,Mumbai,2010,52000,1,0,First,17.0,1197.0,80.0,5.0,20.48,2.8,3466.67,15
253,264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,0,1,First,11.57,2987.0,254.79,5.0,95.13,61.29,3727.38,8
254,265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,0,0,Second,15.8,2148.0,170.0,5.0,20.48,18.0,5181.82,11
255,266,Maruti Ritz ZDi,Hyderabad,2014,88500,0,0,First,23.2,1248.0,73.94,5.0,20.48,4.35,8045.45,11
256,267,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,0,0,First,19.67,1582.0,126.2,5.0,20.48,13.75,3111.11,9
257,268,Maruti A-Star Vxi,Pune,2010,67000,1,0,First,19.0,998.0,66.1,5.0,20.48,2.0,4466.67,15
258,269,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,0,0,First,19.64,1461.0,108.45,5.0,20.48,10.0,2888.89,9
259,270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,0,0,First,17.8,1248.0,76.0,5.0,20.48,1.65,8000.0,15
260,271,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,0,1,First,16.55,2993.0,258.0,5.0,20.48,45.77,6497.75,8
261,272,Hyundai i10 Sportz,Bangalore,2010,36000,1,0,Second,20.36,1197.0,78.9,5.0,20.48,3.25,2400.0,15
262,273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,0,0,First,12.8,2494.0,102.0,7.0,20.48,12.8,5222.22,9
263,274,Maruti Zen VXI BSII,Mumbai,2002,60000,1,0,Third,17.3,993.0,60.0,5.0,20.48,0.55,2608.7,23
264,275,Maruti Swift VDI,Hyderabad,2018,31025,0,0,First,28.4,1248.0,74.0,5.0,20.48,7.15,4432.14,7
265,276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,0,0,Second,12.05,2179.0,120.0,8.0,20.48,7.0,8750.0,12
266,277,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,0,0,First,22.95,1248.0,74.0,5.0,8.34,3.75,15237.5,8
267,278,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,1,0,First,18.88,999.0,123.24,5.0,20.48,8.5,2836.88,8
268,279,Maruti Swift Dzire ZDI,Jaipur,2012,73000,0,0,First,23.4,1248.0,74.0,5.0,20.48,4.35,5615.38,13
269,280,Maruti Alto 800 LXI,Kochi,2016,32227,1,0,First,22.74,796.0,47.3,5.0,20.48,3.26,3580.78,9
270,281,Honda City 1.5 S MT,Jaipur,2011,55000,1,0,First,17.0,1497.0,118.0,5.0,20.48,4.21,3928.57,14
271,282,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,0,1,First,12.07,2967.0,241.4,7.0,20.48,70.36,1612.43,7
272,283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,0,1,Second,17.0,1896.0,105.0,5.0,20.48,2.95,3000.0,16
273,284,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,1,0,First,17.1,1591.0,121.3,5.0,20.48,4.28,4177.54,13
274,285,Honda City 1.5 V AT,Jaipur,2009,78442,1,1,First,16.8,1497.0,118.0,5.0,20.48,3.57,4902.62,16
275,286,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,0,0,First,21.9,1396.0,88.8,5.0,20.48,3.11,3833.33,12
276,287,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,1,1,First,15.0,1396.0,98.6,5.0,20.48,5.96,4095.55,11
277,288,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,0,0,First,20.54,1598.0,103.6,5.0,20.48,4.7,4928.57,14
278,289,Honda City i VTEC VX,Ahmedabad,2014,49000,1,0,First,17.4,1497.0,117.3,5.0,20.48,6.9,4454.55,11
279,290,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,0,0,First,22.95,1248.0,74.0,5.0,8.34,5.25,6428.57,7
280,291,BMW 5 Series 2003-2012 520d,Pune,2015,64000,0,1,First,18.48,1995.0,177.0,5.0,20.48,28.0,6400.0,10
281,292,Maruti Wagon R LXI Minor,Delhi,2009,60000,1,0,First,18.9,1061.0,67.0,5.0,20.48,1.35,3750.0,16
282,293,Honda Jazz VX,Delhi,2015,62178,1,0,First,18.2,1199.0,88.7,5.0,8.85,4.85,6217.8,10
283,294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,0,0,First,15.0,1896.0,105.0,5.0,20.48,6.7,4462.0,13
284,295,Hyundai i10 Magna 1.2,Hyderabad,2010,74000,1,0,First,20.36,1197.0,78.9,5.0,20.48,3.1,4933.33,15
285,296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,0,1,First,19.27,2143.0,170.0,5.0,20.48,18.64,7777.1,10
286,297,Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,1,0,First,20.36,1197.0,78.9,5.0,20.48,2.8,3482.69,13
287,298,Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,0,0,First,13.68,2393.0,147.8,7.0,25.4,20.25,5333.33,9
288,299,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,0,1,First,17.68,1968.0,174.33,5.0,20.48,26.78,3165.2,10
289,300,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,0,0,Second,12.99,2494.0,100.6,7.0,20.48,8.26,7266.67,15
290,301,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,1,0,First,16.47,1198.0,73.9,5.0,20.48,3.89,3197.8,10
291,302,Maruti Alto K10 LXI,Hyderabad,2011,70000,1,0,First,20.92,998.0,67.1,5.0,20.48,2.1,5000.0,14
292,303,Honda City i-VTEC CVT ZX,Mumbai,2017,15000,1,1,First,18.0,1497.0,117.3,5.0,16.67,12.69,1875.0,8
293,304,Tata Indigo LX,Coimbatore,2013,59138,0,0,First,17.0,1405.0,70.0,5.0,20.48,2.58,4928.17,12
294,305,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,0,1,First,17.68,1968.0,174.33,5.0,20.48,20.77,5611.45,11
295,306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,0,1,First,17.9,2143.0,136.0,5.0,20.48,20.26,4800.0,10
296,309,Maruti Celerio VXI AT,Hyderabad,2014,77815,1,1,First,23.1,998.0,67.04,5.0,20.48,4.25,7074.09,11
297,310,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,0,1,First,17.9,2143.0,201.15,5.0,79.43,57.0,3625.0,8
298,311,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,0,1,First,12.7,2179.0,187.7,5.0,20.48,44.0,5500.0,8
299,312,Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,0,0,First,20.54,1598.0,103.6,5.0,20.48,3.65,7759.0,14
300,313,Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,1,0,First,14.0,796.0,35.0,5.0,20.48,2.05,5522.38,13
301,314,Honda Brio 1.2 VX MT,Kochi,2012,91931,1,0,First,18.5,1198.0,86.8,5.0,6.62,3.13,7071.62,13
302,315,Tata Sumo Delux,Hyderabad,2000,158000,0,0,Second,14.07,2956.0,83.1,7.0,20.48,1.5,6320.0,25
303,316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,0,0,First,18.0,1248.0,75.0,5.0,20.48,2.85,7014.08,13
304,317,Maruti Wagon R LXI BS IV,Delhi,2012,65000,1,0,First,18.9,998.0,67.1,5.0,20.48,2.65,5000.0,13
305,318,Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,0,0,First,16.0,2179.0,140.0,7.0,20.48,10.6,8842.8,10
306,319,Tata Indigo LS Dicor,Pune,2008,138000,0,0,Second,17.1,1396.0,70.0,5.0,20.48,1.25,8117.65,17
307,320,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,1,0,First,16.02,1373.0,93.7,7.0,20.48,8.25,2571.43,7
308,321,Honda Accord 2.4 A/T,Mumbai,2011,60000,1,1,First,11.7,2354.0,177.6,5.0,20.48,4.45,4285.71,14
309,322,Maruti Swift Dzire VDi,Kolkata,2012,48000,0,0,First,19.3,1248.0,73.9,5.0,20.48,3.7,3692.31,13
310,323,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,0,0,First,17.8,1399.0,68.0,5.0,20.48,2.8,10000.0,16
311,324,Honda City ZX GXi,Kolkata,2008,40000,1,0,First,17.7,1497.0,78.0,5.0,20.48,1.8,2352.94,17
312,325,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,0,1,First,17.68,1968.0,174.33,5.0,20.48,21.95,4681.36,11
313,326,BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,0,1,First,9.52,2993.0,313.0,4.0,20.48,49.0,2142.86,14
314,327,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,0,1,First,14.75,2967.0,245.0,7.0,1.04,62.67,12178.75,8
315,329,Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,0,0,First,23.0,1396.0,90.0,5.0,20.48,5.5,6384.62,13
316,330,Hyundai i10 Sportz AT,Bangalore,2009,37000,1,1,Third,16.95,1197.0,78.9,5.0,20.48,2.95,2312.5,16
317,331,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,1,1,First,19.0,1199.0,88.7,5.0,20.48,6.86,3167.0,9
318,332,Maruti Swift VDI BSIV,Hyderabad,2015,76496,0,0,First,25.2,1248.0,74.0,5.0,20.48,6.15,7649.6,10
319,333,Hyundai i20 Asta 1.2,Pune,2011,79152,1,0,Second,18.5,1197.0,82.85,5.0,20.48,3.3,5653.71,14
320,334,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,1,0,First,16.47,1198.0,73.9,5.0,20.48,2.55,2285.71,14
321,335,Maruti Alto LXi,Ahmedabad,2009,35000,1,0,First,19.7,796.0,46.3,5.0,20.48,1.5,2187.5,16
322,336,Toyota Corolla H4,Chennai,2004,105000,1,1,Second,11.3,1794.0,125.0,5.0,20.48,2.5,5000.0,21
323,337,Maruti Alto LXi,Chennai,2006,56000,1,0,Second,19.7,796.0,46.3,5.0,20.48,1.4,2947.37,19
324,338,Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,0,0,First,21.12,1248.0,88.8,5.0,20.48,3.4,5615.38,13
325,339,Maruti Alto LXi,Pune,2012,38000,1,0,First,19.7,796.0,46.3,5.0,20.48,2.25,2923.08,13
326,340,Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,0,1,First,19.3,1968.0,141.0,5.0,20.48,7.5,64583.33,12
327,341,Toyota Corolla H4,Kolkata,2008,80000,1,1,First,11.3,1794.0,125.0,5.0,20.48,2.8,4705.88,17
328,342,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,1,0,First,18.6,1197.0,81.83,5.0,20.48,7.66,2774.78,9
329,343,Maruti Vitara Brezza LDi,Chennai,2016,45000,0,0,First,24.3,1248.0,88.5,5.0,9.12,7.15,5000.0,9
330,344,Honda City 1.5 V MT,Delhi,2010,87430,1,0,First,17.0,1497.0,118.0,5.0,20.48,3.5,5828.67,15
331,345,Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,0,0,Second,18.0,1248.0,75.0,5.0,20.48,3.5,12176.73,11
332,346,Honda Amaze S i-Dtech,Kolkata,2013,57000,0,0,First,25.8,1498.0,98.6,5.0,20.48,3.45,4750.0,12
333,347,Hyundai EON D Lite Plus,Coimbatore,2016,27904,1,0,First,21.1,814.0,55.2,5.0,20.48,3.55,3100.44,9
334,348,BMW 3 Series Luxury Line,Kochi,2015,30717,0,1,Second,21.76,1995.0,190.0,5.0,58.67,25.99,3071.7,10
335,349,Hyundai Verna 1.6 SX,Bangalore,2012,80000,0,0,First,22.32,1582.0,126.32,5.0,20.48,5.25,6153.85,13
336,350,Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,0,0,First,21.02,1248.0,88.8,5.0,20.48,2.9,3942.0,12
337,351,Skoda Octavia RS,Jaipur,2005,100000,1,1,First,14.45,1984.0,227.0,5.0,28.37,2.05,5000.0,20
338,352,Maruti Alto K10 VXI,Pune,2017,30000,1,0,First,24.07,998.0,67.1,5.0,4.48,3.75,3750.0,8
339,353,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,0,0,First,22.7,1498.0,89.84,5.0,20.48,6.75,6181.82,11
340,354,Chevrolet Spark 1.0 LS,Kolkata,2011,21000,1,0,Second,18.0,995.0,62.0,5.0,20.48,0.95,1500.0,14
341,355,Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,0,1,First,19.33,1999.0,177.0,5.0,72.64,52.0,2625.0,8
342,356,Honda CR-V RVi MT,Jaipur,2007,119000,1,0,Third,13.1,1997.0,141.1,5.0,20.48,3.91,6611.11,18
343,357,Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,1,1,First,14.67,1798.0,177.46,5.0,36.15,27.3,2291.17,6
344,358,Hyundai i10 Magna 1.2,Chennai,2009,620000,1,0,First,20.36,1197.0,78.9,5.0,20.48,2.7,38750.0,16
345,359,Maruti Swift LDI,Delhi,2013,70000,0,0,First,22.9,1248.0,74.0,5.0,20.48,3.5,5833.33,12
346,360,Maruti Swift Dzire VXi AT,Mumbai,2016,18000,1,1,First,18.5,1197.0,83.14,5.0,20.48,6.2,2000.0,9
347,361,Nissan Micra Diesel XV,Chennai,2011,83000,0,0,First,23.08,1461.0,63.1,5.0,20.48,2.75,5928.57,14
348,362,Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,0,0,First,23.4,1248.0,74.0,5.0,20.48,3.25,13000.0,10
349,363,Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,0,0,First,17.8,1399.0,67.0,5.0,20.48,3.25,4876.92,13
350,364,Maruti Zen LX,Kolkata,2003,65000,1,0,First,17.3,993.0,60.0,5.0,20.48,0.65,2954.55,22
351,365,Mini Clubman Cooper S,Pune,2017,8350,1,0,First,13.8,1998.0,192.0,5.0,44.59,35.0,1043.75,8
352,366,Toyota Etios GD,Kolkata,2014,45000,0,0,First,23.59,1364.0,67.05,5.0,20.48,3.25,4090.91,11
353,367,Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200,1,0,First,24.7,796.0,47.3,5.0,20.48,2.9,3742.86,7
354,368,Maruti Alto VXi,Bangalore,2011,11000,1,0,Third,18.9,796.0,47.0,5.0,20.48,2.9,785.71,14
355,369,BMW X5 3.0d,Bangalore,2009,90000,0,1,Second,11.0,2993.0,235.0,5.0,20.48,17.75,5625.0,16
356,370,Nissan Teana XV,Mumbai,2015,74000,1,1,Second,11.07,2496.0,179.5,5.0,20.48,8.25,7400.0,10
357,371,Hyundai Grand i10 AT Asta,Coimbatore,2015,37081,1,1,First,18.9,1197.0,82.0,5.0,20.48,5.77,3708.1,10
358,372,Maruti Vitara Brezza ZDi Plus,Hyderabad,2017,39000,0,0,First,24.3,1248.0,88.5,5.0,12.0,9.49,4875.0,8
359,373,Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000,0,1,Third,12.07,2967.0,241.4,7.0,20.48,12.95,5823.53,17
360,374,Mercedes-Benz GLA Class 200 CDI,Chennai,2015,38000,0,1,First,17.9,2143.0,136.0,5.0,20.48,20.0,3800.0,10
361,375,Maruti 800 AC,Chennai,2007,72000,1,0,Third,16.1,796.0,37.0,4.0,20.48,1.0,4000.0,18
362,376,Renault Duster 85PS Diesel RxL,Chennai,2015,93000,0,0,Second,20.45,1461.0,83.8,5.0,20.48,7.1,9300.0,10
363,377,Toyota Corolla Altis D-4D GL,Mumbai,2017,5900,0,0,First,21.43,1364.0,87.2,5.0,20.48,16.5,737.5,8
364,378,Mercedes-Benz New C-Class 220,Chennai,2014,25000,0,0,First,15.8,2148.0,170.0,5.0,20.48,26.0,2272.73,11
365,379,Maruti Ritz VDi,Hyderabad,2010,68000,0,0,Second,21.1,1248.0,73.9,5.0,20.48,3.2,4533.33,15
366,380,Honda BRV i-VTEC V CVT,Kochi,2017,35676,1,1,First,16.0,1497.0,117.3,7.0,14.65,9.48,4459.5,8
367,381,Hyundai Xcent 1.1 CRDi Base,Kochi,2015,74310,0,0,First,24.4,1120.0,71.0,5.0,20.48,4.0,7431.0,10
368,382,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Jaipur,2014,59364,0,1,First,14.21,2143.0,203.0,5.0,20.48,26.5,5396.73,11
369,383,Mercedes-Benz B Class B180,Kochi,2014,41380,1,1,Second,14.8,1595.0,120.7,5.0,20.48,11.77,3761.82,11
370,384,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Bangalore,2017,33900,0,1,First,15.0,2143.0,204.0,5.0,20.48,37.0,4237.5,8
371,385,Honda City i VTEC VX Option,Mumbai,2016,28000,1,0,First,17.8,1497.0,117.3,5.0,20.48,8.75,3111.11,9
372,387,Honda City 1.5 S MT,Chennai,2011,93982,1,0,First,17.0,1497.0,118.0,5.0,20.48,3.75,6713.0,14
373,388,Hyundai Verna Transform VTVT,Pune,2010,95000,1,0,First,16.2,1599.0,103.2,5.0,20.48,2.5,6333.33,15
374,389,Jaguar XE Portfolio,Mumbai,2017,9000,1,1,First,13.5,1999.0,246.74,5.0,53.72,34.5,1125.0,8
375,390,Honda Amaze S i-Vtech,Delhi,2015,52516,1,0,First,18.0,1198.0,86.7,5.0,20.48,4.65,5251.6,10
376,391,Mini Cooper Convertible 1.6,Bangalore,2015,20000,1,1,First,18.86,1598.0,122.0,4.0,20.48,32.0,2000.0,10
377,392,Mercedes-Benz S Class 2005 2013 S 350 CDI,Coimbatore,2017,56451,0,1,First,13.5,2987.0,282.0,5.0,20.48,62.81,7056.38,8
378,393,Hyundai EON Magna Plus,Chennai,2014,37000,1,0,First,21.1,814.0,55.2,5.0,20.48,3.25,3363.64,11
379,394,Maruti Wagon R VXI BS IV,Kolkata,2014,17400,1,0,First,20.51,998.0,67.04,5.0,20.48,3.1,1581.82,11
380,395,Maruti Ritz LDi,Coimbatore,2011,90207,0,0,First,21.1,1248.0,73.9,5.0,20.48,3.91,6443.36,14
381,396,BMW 3 Series 320d Sedan,Chennai,2011,89616,0,1,First,16.07,1995.0,181.0,5.0,20.48,11.0,6401.14,14
382,397,Tata Xenon XT EX 4X2,Pune,2014,85000,0,0,First,13.49,2179.0,138.03,5.0,20.48,3.5,7727.27,11
383,398,Audi A3 35 TDI Attraction,Chennai,2014,79271,0,1,First,20.38,1968.0,143.0,5.0,20.48,16.5,7206.45,11
